timestamp,counter,number,distance1_2d,angle1_2d,level1_2d,distance2_2d,angle2_2d,level2_2d,distance3_2d,angle3_2d,level3_2d,distance4_2d,angle4_2d,level4_2d,distance5_2d,angle5_2d,level5_2d,distance1,level1,rx1_r1,rx1_i1,rx2_r1,rx2_i1,distance2,level2,rx1_r2,rx1_i2,rx2_r2,rx2_i2,distance3,level3,rx1_r3,rx1_i3,rx2_r3,rx2_i3,distance4,level4,rx1_r4,rx1_i4,rx2_r4,rx2_i4,distance5,level5,rx1_r5,rx1_i5,rx2_r5,rx2_i5
1705,68,5,723,-17,11,39,-9,13,112,-11,12,188,-13,11,484,32,10,14,14,-2,-1,1,3,59,13,2,-2,-2,2,775,13,-2,-3,-1,-1,730,13,-3,1,-2,1,216,11,-1,1,-2,1
1730,69,5,725,-17,11,36,15,13,103,-11,12,193,-15,11,484,32,11,14,14,3,-1,-1,-1,59,13,1,2,1,-1,775,13,1,-2,2,-1,730,13,-2,-1,1,-4,260,11,2,0,3,2
1755,70,5,721,-26,11,34,-63,13,103,-55,12,202,-16,11,484,32,11,14,14,-2,-1,1,0,708,13,-3,1,1,-3,81,13,3,0,-2,1,775,13,2,-1,2,2,305,12,-2,-2,1,-1
1779,71,5,718,-28,12,34,-57,13,99,-55,12,215,-15,11,484,32,11,37,14,1,3,-3,-2,730,13,-2,-2,1,-1,305,13,3,1,-3,-1,775,13,0,-2,0,0,238,13,-3,1,3,3
1804,72,5,714,-29,12,34,-79,13,99,-55,12,226,0,11,472,25,11,37,13,-1,1,3,-1,708,13,-2,2,-2,-2,238,12,1,-1,-3,-3,305,12,0,0,2,1,372,12,1,-1,-1,-2
1830,73,5,710,-39,12,32,-79,13,97,-66,12,240,-10,11,461,25,11,708,13,-2,-1,4,0,37,13,1,-1,-1,1,81,12,2,1,-1,-1,305,12,-1,-1,1,-3,238,11,0,-1,-4,2
1855,74,5,710,-37,12,30,-39,13,94,-55,12,253,-10,11,450,25,11,37,13,1,-2,3,-1,708,13,-2,0,0,-2,775,12,2,-2,1,1,663,12,-2,2,-3,-1,81,12,1,-1,2,3
1880,75,5,716,-32,12,27,-35,13,258,-6,11,92,-55,12,743,-31,12,730,14,-1,-4,3,-2,37,14,-1,3,-1,2,81,13,-3,1,-2,2,663,13,-1,3,-2,-1,216,12,2,2,4,3
1904,76,5,723,-33,13,27,-35,13,262,-6,11,90,-55,12,750,-26,12,37,13,0,-2,-4,-1,730,13,1,0,-2,2,81,13,2,1,-1,-6,775,13,1,-2,-2,-2,663,12,0,-1,2,0
1929,77,5,728,-28,13,754,-15,12,30,38,13,258,-1,12,76,71,12,708,13,-2,-2,-2,-3,37,13,2,-1,3,-1,216,13,1,3,1,-1,775,13,2,1,3,2,81,12,-1,1,2,2
1954,78,5,723,-33,13,759,-23,12,32,13,13,258,-2,12,78,61,12,37,14,-3,1,0,2,81,13,0,-3,-2,0,216,13,-2,-1,1,-1,730,13,-1,-1,3,1,775,12,1,-1,-1,2
1979,79,5,716,-34,13,763,-16,12,34,-2,13,253,0,12,83,65,12,37,13,0,-1,2,1,104,12,2,1,-1,-1,216,12,0,-1,-2,1,708,12,-1,0,-2,1,775,12,1,-1,-1,-2
2004,80,5,721,-29,13,763,-16,12,37,0,13,244,6,12,85,57,12,37,13,1,2,-1,-2,752,13,1,-3,3,0,104,12,-2,0,3,2,216,11,1,0,0,-4,372,11,1,1,0,0
2029,81,5,723,-30,12,763,-16,12,34,7,13,236,4,12,87,47,12,14,12,-1,-1,3,3,752,12,1,1,-1,0,104,12,1,-1,-3,-3,216,11,1,-1,0,4,372,11,-1,-2,1,-2
2054,82,5,727,-30,12,763,-16,12,34,2,13,233,-7,12,87,38,12,37,12,1,-2,2,-2,216,12,-2,2,0,-3,283,12,1,-3,1,1,752,12,-1,-1,-1,3,81,11,2,1,2,1
2079,83,5,732,-30,12,763,-16,12,34,2,13,231,-3,12,90,35,12,37,13,-3,1,-2,1,283,12,-1,2,1,-1,216,12,1,-1,1,3,104,11,2,-1,0,-1,171,11,-2,-1,2,-1
2104,84,5,732,-20,12,763,-16,12,34,7,13,229,-1,11,90,30,12,37,14,3,-2,2,-4,81,12,2,2,2,1,283,11,0,1,-3,1,708,11,-2,-2,0,-4,216,11,1,-1,1,1
2143,85,5,727,-19,12,775,-16,12,32,10,13,236,-29,11,90,33,12,14,15,-1,4,2,5,81,12,-1,-2,-2,-1,283,12,2,-1,2,1,327,11,2,1,-2,2,685,11,-1,-1,1,-1
2153,86,5,723,-19,12,30,9,13,236,-66,11,90,25,11,775,-16,12,14,14,-1,1,1,3,81,12,-1,-1,-4,1,216,11,-2,-1,-3,1,283,11,1,1,2,-2,327,11,-1,1,2,1
2178,87,5,720,-19,11,27,10,13,242,-49,11,97,29,12,775,-16,12,149,14,4,-3,-2,-1,14,13,1,-1,1,-2,283,13,-3,-2,0,0,216,12,1,3,2,1,104,12,-2,-2,1,3
2204,88,5,716,-19,11,25,8,13,240,-37,11,103,27,12,775,-16,12,149,14,-2,0,-1,-1,14,13,-1,-1,-2,-1,193,12,2,-1,2,1,283,12,-1,0,-3,-1,104,12,1,1,-1,0
2229,89,5,714,-19,11,23,8,13,247,-45,11,108,22,12,289,-22,11,149,13,-1,1,-2,2,14,12,-1,0,0,-1,283,12,-1,-1,1,3,193,11,0,-1,-2,-3,104,11,1,1,2,1
2253,90,5,707,-19,11,20,8,13,244,-32,11,112,16,12,280,-9,11,14,13,3,-1,-4,1,193,13,-3,-1,-2,1,283,13,3,0,2,-2,149,12,0,1,0,3,238,12,1,-3,-2,-2
2278,91,5,700,-19,11,242,-19,12,20,7,13,117,10,12,267,-4,11,193,13,3,1,0,1,149,13,0,-3,1,-2,238,13,-2,2,0,0,283,12,-2,0,-1,1,14,12,0,-1,3,-4
2303,92,5,694,-19,11,242,-1,12,20,10,13,126,13,12,267,4,11,171,13,-3,2,0,2,216,13,0,-3,0,0,37,13,-1,-3,-2,0,283,12,1,2,1,1,506,11,2,1,-2,-1
2328,93,5,135,12,12,229,-6,12,23,10,13,262,7,11,687,-19,11,193,13,-2,0,1,-1,149,13,0,2,-1,-1,59,13,-1,-2,2,1,238,12,-1,-1,-1,-1,283,12,1,-1,1,-2
